Time_an(us)	Tip_Prescribed(nm)	F_Analytical(nN)	F_DMA_F_Ge(nN)	F_Transient(nN)
1.3470000000	-4.3925012978	39.1044171643	-64.2183333426	-0.0000003259
1.3471666667	-4.3904805302	39.0070104752	-64.2183333427	-0.0000003231
1.3473333333	-4.3884564502	38.9095630344	-64.2183333428	-0.0000003205
1.3475000000	-4.3864290586	38.8120748803	-64.2183333429	-0.0000003178
1.3476666667	-4.3843983562	38.7145460514	-64.2183333430	-0.0000003152
1.3478333333	-4.3823643437	38.6169765863	-64.2183333431	-0.0000003126
1.3480000000	-4.3803270220	38.5193665233	-64.2183333432	-0.0000003100
1.3481666667	-4.3782863918	38.4217159011	-64.2183333433	-0.0000003074
1.3483333333	-4.3762424541	38.3240247582	-64.2183333434	-0.0000003048
1.3485000000	-4.3741952095	38.2262931332	-64.2183333435	-0.0000003023
1.3486666667	-4.3721446590	38.1285210647	-64.2183333436	-0.0000002998
1.3488333333	-4.3700908032	38.0307085912	-64.2183333437	-0.0000002973
1.3490000000	-4.3680336431	37.9328557514	-64.2183333438	-0.0000002948
1.3491666667	-4.3659731794	37.8349625839	-64.2183333439	-0.0000002924
1.3493333333	-4.3639094130	37.7370291274	-64.2183333440	-0.0000002900
1.3495000000	-4.3618423446	37.6390554204	-64.2183333441	-0.0000002876
1.3496666667	-4.3597719751	37.5410415018	-64.2183333442	-0.0000002852
1.3498333333	-4.3576983053	37.4429874102	-64.2183333443	-0.0000002828
1.3500000000	-4.3556213360	37.3448931842	-64.2183333444	-0.0000002805
1.3501666667	-4.3535410680	37.2467588627	-64.2183333445	-0.0000002781
1.3503333333	-4.3514575022	37.1485844844	-64.2183333446	-0.0000002758
1.3505000000	-4.3493706394	37.0503700880	-64.2183333447	-0.0000002735
1.3506666667	-4.3472804804	36.9521157122	-64.2183333448	-0.0000002713
1.3508333333	-4.3451870259	36.8538213960	-64.2183333449	-0.0000002690
1.3510000000	-4.3430902770	36.7554871781	-64.2183333450	-0.0000002668
1.3511666667	-4.3409902343	36.6571130973	-64.2183333451	-0.0000002646
1.3513333333	-4.3388868988	36.5586991924	-64.2183333452	-0.0000002624
1.3515000000	-4.3367802711	36.4602455024	-64.2183333453	-0.0000002602
1.3516666667	-4.3346703523	36.3617520660	-64.2183333454	-0.0000002580
1.3518333333	-4.3325571430	36.2632189222	-64.2183333455	-0.0000002559
1.3520000000	-4.3304406442	36.1646461098	-64.2183333456	-0.0000002538
1.3521666667	-4.3283208567	36.0660336678	-64.2183333457	-0.0000002517
1.3523333333	-4.3261977812	35.9673816351	-64.2183333458	-0.0000002496
1.3525000000	-4.3240714188	35.8686900507	-64.2183333459	-0.0000002475
1.3526666667	-4.3219417701	35.7699589534	-64.2183333460	-0.0000002455
1.3528333333	-4.3198088360	35.6711883824	-64.2183333461	-0.0000002434
1.3530000000	-4.3176726174	35.5723783765	-64.2183333462	-0.0000002414
1.3531666667	-4.3155331152	35.4735289749	-64.2183333463	-0.0000002394
1.3533333333	-4.3133903300	35.3746402164	-64.2183333464	-0.0000002374
1.3535000000	-4.3112442629	35.2757121402	-64.2183333465	-0.0000002354
1.3536666667	-4.3090949147	35.1767447853	-64.2183333466	-0.0000002335
1.3538333333	-4.3069422861	35.0777381908	-64.2183333467	-0.0000002315
1.3540000000	-4.3047863781	34.9786923957	-64.2183333468	-0.0000002296
1.3541666667	-4.3026271915	34.8796074393	-64.2183333469	-0.0000002277
1.3543333333	-4.3004647272	34.7804833605	-64.2183333470	-0.0000002258
1.3545000000	-4.2982989859	34.6813201985	-64.2183333471	-0.0000002240
1.3546666667	-4.2961299686	34.5821179925	-64.2183333472	-0.0000002221
1.3548333333	-4.2939576762	34.4828767816	-64.2183333473	-0.0000002203
1.3550000000	-4.2917821094	34.3835966051	-64.2183333474	-0.0000002184
1.3551666667	-4.2896032691	34.2842775020	-64.2183333475	-0.0000002166
1.3553333333	-4.2874211563	34.1849195117	-64.2183333476	-0.0000002148
1.3555000000	-4.2852357717	34.0855226733	-64.2183333477	-0.0000002130
1.3556666667	-4.2830471162	33.9860870261	-64.2183333478	-0.0000002113
1.3558333333	-4.2808551907	33.8866126093	-64.2183333479	-0.0000002095
1.3560000000	-4.2786599961	33.7870994622	-64.2183333480	-0.0000002078
1.3561666667	-4.2764615332	33.6875476241	-64.2183333481	-0.0000002060
1.3563333333	-4.2742598028	33.5879571343	-64.2183333482	-0.0000002043
1.3565000000	-4.2720548059	33.4883280321	-64.2183333483	-0.0000002026
1.3566666667	-4.2698465434	33.3886603569	-64.2183333484	-0.0000002010
1.3568333333	-4.2676350160	33.2889541479	-64.2183333485	-0.0000001993
1.3570000000	-4.2654202247	33.1892094446	-64.2183333486	-0.0000001976
1.3571666667	-4.2632021704	33.0894262864	-64.2183333487	-0.0000001960
1.3573333333	-4.2609808538	32.9896047125	-64.2183333488	-0.0000001944
1.3575000000	-4.2587562760	32.8897447625	-64.2183333489	-0.0000001928
1.3576666667	-4.2565284377	32.7898464757	-64.2183333490	-0.0000001912
1.3578333333	-4.2542973399	32.6899098917	-64.2183333491	-0.0000001896
1.3580000000	-4.2520629834	32.5899350498	-64.2183333492	-0.0000001880
1.3581666667	-4.2498253692	32.4899219895	-64.2183333493	-0.0000001864
1.3583333333	-4.2475844980	32.3898707503	-64.2183333494	-0.0000001849
1.3585000000	-4.2453403708	32.2897813717	-64.2183333495	-0.0000001834
1.3586666667	-4.2430929885	32.1896538932	-64.2183333496	-0.0000001818
1.3588333333	-4.2408423520	32.0894883543	-64.2183333497	-0.0000001803
1.3590000000	-4.2385884620	31.9892847947	-64.2183333498	-0.0000001788
1.3591666667	-4.2363313197	31.8890432537	-64.2183333499	-0.0000001773
1.3593333333	-4.2340709257	31.7887637711	-64.2183333500	-0.0000001759
1.3595000000	-4.2318072811	31.6884463864	-64.2183333501	-0.0000001744
1.3596666667	-4.2295403867	31.5880911392	-64.2183333502	-0.0000001730
1.3598333333	-4.2272702434	31.4876980692	-64.2183333503	-0.0000001715
1.3600000000	-4.2249968521	31.3872672159	-64.2183333504	-0.0000001701
1.3601666667	-4.2227202137	31.2867986190	-64.2183333505	-0.0000001687
1.3603333333	-4.2204403291	31.1862923182	-64.2183333506	-0.0000001673
1.3605000000	-4.2181571992	31.0857483531	-64.2183333507	-0.0000001659
1.3606666667	-4.2158708249	30.9851667635	-64.2183333508	-0.0000001645
1.3608333333	-4.2135812071	30.8845475891	-64.2183333509	-0.0000001632
1.3610000000	-4.2112883467	30.7838908695	-64.2183333510	-0.0000001618
1.3611666667	-4.2089922447	30.6831966445	-64.2183333511	-0.0000001605
1.3613333333	-4.2066929018	30.5824649539	-64.2183333512	-0.0000001591
1.3615000000	-4.2043903191	30.4816958375	-64.2183333513	-0.0000001578
1.3616666667	-4.2020844974	30.3808893349	-64.2183333514	-0.0000001565
1.3618333333	-4.1997754377	30.2800454861	-64.2183333515	-0.0000001552
1.3620000000	-4.1974631408	30.1791643308	-64.2183333516	-0.0000001539
1.3621666667	-4.1951476077	30.0782459088	-64.2183333517	-0.0000001526
1.3623333333	-4.1928288392	29.9772902601	-64.2183333518	-0.0000001514
1.3625000000	-4.1905068364	29.8762974244	-64.2183333519	-0.0000001501
1.3626666667	-4.1881816001	29.7752674416	-64.2183333520	-0.0000001489
1.3628333333	-4.1858531312	29.6742003516	-64.2183333521	-0.0000001476
1.3630000000	-4.1835214307	29.5730961943	-64.2183333522	-0.0000001464
1.3631666667	-4.1811864995	29.4719550096	-64.2183333523	-0.0000001452
1.3633333333	-4.1788483385	29.3707768375	-64.2183333524	-0.0000001440
1.3635000000	-4.1765069485	29.2695617179	-64.2183333525	-0.0000001428
1.3636666667	-4.1741623307	29.1683096907	-64.2183333526	-0.0000001416
1.3638333333	-4.1718144857	29.0670207960	-64.2183333527	-0.0000001404
1.3640000000	-4.1694634147	28.9656950736	-64.2183333528	-0.0000001393
1.3641666667	-4.1671091186	28.8643325637	-64.2183333529	-0.0000001381
1.3643333333	-4.1647515981	28.7629333062	-64.2183333530	-0.0000001370
1.3645000000	-4.1623908544	28.6614973411	-64.2183333531	-0.0000001358
1.3646666667	-4.1600268882	28.5600247086	-64.2183333532	-0.0000001347
1.3648333333	-4.1576597007	28.4585154486	-64.2183333533	-0.0000001336
1.3650000000	-4.1552892926	28.3569696013	-64.2183333534	-0.0000001325
1.3651666667	-4.1529156649	28.2553872067	-64.2183333535	-0.0000001314
1.3653333333	-4.1505388186	28.1537683049	-64.2183333536	-0.0000001303
1.3655000000	-4.1481587546	28.0521129361	-64.2183333537	-0.0000001292
1.3656666667	-4.1457754738	27.9504211403	-64.2183333538	-0.0000001281
1.3658333333	-4.1433889772	27.8486929578	-64.2183333539	-0.0000001271
1.3660000000	-4.1409992657	27.7469284286	-64.2183333540	-0.0000001260
1.3661666667	-4.1386063403	27.6451275931	-64.2183333541	-0.0000001250
1.3663333333	-4.1362102019	27.5432904912	-64.2183333542	-0.0000001239
1.3665000000	-4.1338108514	27.4414171634	-64.2183333543	-0.0000001229
1.3666666667	-4.1314082898	27.3395076497	-64.2183333544	-0.0000001219
1.3668333333	-4.1290025181	27.2375619904	-64.2183333545	-0.0000001209
1.3670000000	-4.1265935372	27.1355802257	-64.2183333546	-0.0000001199
1.3671666667	-4.1241813481	27.0335623960	-64.2183333547	-0.0000001189
1.3673333333	-4.1217659516	26.9315085415	-64.2183333548	-0.0000001179
1.3675000000	-4.1193473488	26.8294187024	-64.2183333549	-0.0000001169
1.3676666667	-4.1169255406	26.7272929192	-64.2183333550	-0.0000001159
1.3678333333	-4.1145005280	26.6251312320	-64.2183333551	-0.0000001150
1.3680000000	-4.1120723118	26.5229336812	-64.2183333552	-0.0000001140
1.3681666667	-4.1096408932	26.4207003073	-64.2183333553	-0.0000001131
1.3683333333	-4.1072062730	26.3184311504	-64.2183333554	-0.0000001121
1.3685000000	-4.1047684523	26.2161262511	-64.2183333555	-0.0000001112
1.3686666667	-4.1023274318	26.1137856497	-64.2183333556	-0.0000001103
1.3688333333	-4.0998832128	26.0114093866	-64.2183333557	-0.0000001094
1.3690000000	-4.0974357960	25.9089975022	-64.2183333558	-0.0000001085
1.3691666667	-4.0949851824	25.8065500369	-64.2183333559	-0.0000001076
1.3693333333	-4.0925313731	25.7040670312	-64.2183333560	-0.0000001067
1.3695000000	-4.0900743690	25.6015485256	-64.2183333562	-0.0000001058
1.3696666667	-4.0876141711	25.4989945606	-64.2183333563	-0.0000001049
1.3698333333	-4.0851507803	25.3964051765	-64.2183333564	-0.0000001040
1.3700000000	-4.0826841976	25.2937804139	-64.2183333565	-0.0000001032
1.3701666667	-4.0802144240	25.1911203134	-64.2183333566	-0.0000001023
1.3703333333	-4.0777414605	25.0884249154	-64.2183333567	-0.0000001015
1.3705000000	-4.0752653079	24.9856942606	-64.2183333568	-0.0000001006
1.3706666667	-4.0727859675	24.8829283894	-64.2183333569	-0.0000000998
1.3708333333	-4.0703034399	24.7801273424	-64.2183333570	-0.0000000990
1.3710000000	-4.0678177264	24.6772911602	-64.2183333571	-0.0000000981
1.3711666667	-4.0653288278	24.5744198834	-64.2183333572	-0.0000000973
1.3713333333	-4.0628367452	24.4715135527	-64.2183333573	-0.0000000965
1.3715000000	-4.0603414795	24.3685722086	-64.2183333574	-0.0000000957
1.3716666667	-4.0578430316	24.2655958918	-64.2183333575	-0.0000000949
1.3718333333	-4.0553414027	24.1625846429	-64.2183333576	-0.0000000941
1.3720000000	-4.0528365937	24.0595385026	-64.2183333577	-0.0000000934
1.3721666667	-4.0503286055	23.9564575116	-64.2183333578	-0.0000000926
1.3723333333	-4.0478174392	23.8533417106	-64.2183333579	-0.0000000918
1.3725000000	-4.0453030957	23.7501911403	-64.2183333580	-0.0000000911
1.3726666667	-4.0427855761	23.6470058414	-64.2183333581	-0.0000000903
1.3728333333	-4.0402648813	23.5437858547	-64.2183333582	-0.0000000895
1.3730000000	-4.0377410123	23.4405312208	-64.2183333583	-0.0000000888
1.3731666667	-4.0352139702	23.3372419806	-64.2183333584	-0.0000000881
1.3733333333	-4.0326837558	23.2339181749	-64.2183333585	-0.0000000873
1.3735000000	-4.0301503703	23.1305598444	-64.2183333586	-0.0000000866
1.3736666667	-4.0276138147	23.0271670299	-64.2183333587	-0.0000000859
1.3738333333	-4.0250740898	22.9237397723	-64.2183333588	-0.0000000852
1.3740000000	-4.0225311968	22.8202781123	-64.2183333589	-0.0000000845
1.3741666667	-4.0199851366	22.7167820909	-64.2183333590	-0.0000000838
1.3743333333	-4.0174359103	22.6132517489	-64.2183333591	-0.0000000831
1.3745000000	-4.0148835188	22.5096871271	-64.2183333592	-0.0000000824
1.3746666667	-4.0123279631	22.4060882665	-64.2183333593	-0.0000000817
1.3748333333	-4.0097692444	22.3024552079	-64.2183333594	-0.0000000810
1.3750000000	-4.0072073634	22.1987879922	-64.2183333596	-0.0000000804
1.3751666667	-4.0046423214	22.0950866605	-64.2183333597	-0.0000000797
1.3753333333	-4.0020741192	21.9913512536	-64.2183333598	-0.0000000790
1.3755000000	-3.9995027580	21.8875818124	-64.2183333599	-0.0000000784
1.3756666667	-3.9969282387	21.7837783780	-64.2183333600	-0.0000000777
1.3758333333	-3.9943505623	21.6799409914	-64.2183333601	-0.0000000771
1.3760000000	-3.9917697299	21.5760696934	-64.2183333602	-0.0000000764
1.3761666667	-3.9891857425	21.4721645252	-64.2183333603	-0.0000000758
1.3763333333	-3.9865986010	21.3682255277	-64.2183333604	-0.0000000752
1.3765000000	-3.9840083066	21.2642527420	-64.2183333605	-0.0000000745
1.3766666667	-3.9814148602	21.1602462091	-64.2183333606	-0.0000000739
1.3768333333	-3.9788182629	21.0562059701	-64.2183333607	-0.0000000733
1.3770000000	-3.9762185156	20.9521320660	-64.2183333608	-0.0000000727
1.3771666667	-3.9736156195	20.8480245380	-64.2183333609	-0.0000000721
1.3773333333	-3.9710095755	20.7438834271	-64.2183333610	-0.0000000715
1.3775000000	-3.9684003847	20.6397087745	-64.2183333611	-0.0000000709
1.3776666667	-3.9657880481	20.5355006213	-64.2183333612	-0.0000000703
1.3778333333	-3.9631725667	20.4312590086	-64.2183333613	-0.0000000697
1.3780000000	-3.9605539416	20.3269839776	-64.2183333614	-0.0000000692
1.3781666667	-3.9579321738	20.2226755694	-64.2183333615	-0.0000000686
1.3783333333	-3.9553072644	20.1183338252	-64.2183333616	-0.0000000680
1.3785000000	-3.9526792142	20.0139587863	-64.2183333617	-0.0000000675
1.3786666667	-3.9500480246	19.9095504938	-64.2183333618	-0.0000000669
1.3788333333	-3.9474136963	19.8051089889	-64.2183333619	-0.0000000663
1.3790000000	-3.9447762305	19.7006343129	-64.2183333621	-0.0000000658
1.3791666667	-3.9421356283	19.5961265070	-64.2183333622	-0.0000000652
1.3793333333	-3.9394918907	19.4915856125	-64.2183333623	-0.0000000647
1.3795000000	-3.9368450186	19.3870116706	-64.2183333624	-0.0000000642
1.3796666667	-3.9341950132	19.2824047226	-64.2183333625	-0.0000000636
1.3798333333	-3.9315418755	19.1777648099	-64.2183333626	-0.0000000631
1.3800000000	-3.9288856066	19.0730919737	-64.2183333627	-0.0000000626
1.3801666667	-3.9262262075	18.9683862554	-64.2183333628	-0.0000000621
1.3803333333	-3.9235636792	18.8636476963	-64.2183333629	-0.0000000615
1.3805000000	-3.9208980228	18.7588763377	-64.2183333630	-0.0000000610
1.3806666667	-3.9182292394	18.6540722210	-64.2183333631	-0.0000000605
1.3808333333	-3.9155573300	18.5492353876	-64.2183333632	-0.0000000600
1.3810000000	-3.9128822956	18.4443658789	-64.2183333633	-0.0000000595
1.3811666667	-3.9102041374	18.3394637362	-64.2183333634	-0.0000000590
1.3813333333	-3.9075228564	18.2345290011	-64.2183333635	-0.0000000585
1.3815000000	-3.9048384536	18.1295617148	-64.2183333636	-0.0000000581
1.3816666667	-3.9021509300	18.0245619189	-64.2183333637	-0.0000000576
1.3818333333	-3.8994602869	17.9195296548	-64.2183333638	-0.0000000571
1.3820000000	-3.8967665251	17.8144649640	-64.2183333639	-0.0000000566
1.3821666667	-3.8940696459	17.7093678879	-64.2183333640	-0.0000000562
1.3823333333	-3.8913696501	17.6042384680	-64.2183333641	-0.0000000557
1.3825000000	-3.8886665390	17.4990767459	-64.2183333643	-0.0000000552
1.3826666667	-3.8859603136	17.3938827631	-64.2183333644	-0.0000000548
1.3828333333	-3.8832509749	17.2886565610	-64.2183333645	-0.0000000543
1.3830000000	-3.8805385241	17.1833981813	-64.2183333646	-0.0000000539
1.3831666667	-3.8778229621	17.0781076654	-64.2183333647	-0.0000000534
1.3833333333	-3.8751042901	16.9727850550	-64.2183333648	-0.0000000530
1.3835000000	-3.8723825091	16.8674303916	-64.2183333649	-0.0000000525
1.3836666667	-3.8696576202	16.7620437169	-64.2183333650	-0.0000000521
1.3838333333	-3.8669296245	16.6566250723	-64.2183333651	-0.0000000517
1.3840000000	-3.8641985231	16.5511744996	-64.2183333652	-0.0000000512
1.3841666667	-3.8614643170	16.4456920404	-64.2183333653	-0.0000000508
1.3843333333	-3.8587270073	16.3401777363	-64.2183333654	-0.0000000504
1.3845000000	-3.8559865952	16.2346316290	-64.2183333655	-0.0000000500
1.3846666667	-3.8532430816	16.1290537601	-64.2183333656	-0.0000000496
1.3848333333	-3.8504964677	16.0234441713	-64.2183333657	-0.0000000491
1.3850000000	-3.8477467545	15.9178029044	-64.2183333658	-0.0000000487
1.3851666667	-3.8449939431	15.8121300010	-64.2183333659	-0.0000000483
1.3853333333	-3.8422380347	15.7064255028	-64.2183333660	-0.0000000479
1.3855000000	-3.8394790303	15.6006894515	-64.2183333662	-0.0000000475
1.3856666667	-3.8367169310	15.4949218890	-64.2183333663	-0.0000000471
1.3858333333	-3.8339517378	15.3891228570	-64.2183333664	-0.0000000467
1.3860000000	-3.8311834520	15.2832923971	-64.2183333665	-0.0000000464
1.3861666667	-3.8284120745	15.1774305513	-64.2183333666	-0.0000000460
1.3863333333	-3.8256376065	15.0715373613	-64.2183333667	-0.0000000456
1.3865000000	-3.8228600491	14.9656128689	-64.2183333668	-0.0000000452
1.3866666667	-3.8200794033	14.8596571160	-64.2183333669	-0.0000000448
1.3868333333	-3.8172956702	14.7536701443	-64.2183333670	-0.0000000445
1.3870000000	-3.8145088511	14.6476519957	-64.2183333671	-0.0000000441
1.3871666667	-3.8117189468	14.5416027120	-64.2183333672	-0.0000000437
1.3873333333	-3.8089259587	14.4355223352	-64.2183333673	-0.0000000434
1.3875000000	-3.8061298877	14.3294109071	-64.2183333674	-0.0000000430
1.3876666667	-3.8033307349	14.2232684696	-64.2183333675	-0.0000000427
1.3878333333	-3.8005285016	14.1170950645	-64.2183333676	-0.0000000423
1.3880000000	-3.7977231887	14.0108907339	-64.2183333677	-0.0000000419
1.3881666667	-3.7949147974	13.9046555196	-64.2183333678	-0.0000000416
1.3883333333	-3.7921033287	13.7983894636	-64.2183333680	-0.0000000413
1.3885000000	-3.7892887839	13.6920926078	-64.2183333681	-0.0000000409
1.3886666667	-3.7864711640	13.5857649942	-64.2183333682	-0.0000000406
1.3888333333	-3.7836504701	13.4794066648	-64.2183333683	-0.0000000402
1.3890000000	-3.7808267034	13.3730176616	-64.2183333684	-0.0000000399
1.3891666667	-3.7779998649	13.2665980265	-64.2183333685	-0.0000000396
1.3893333333	-3.7751699557	13.1601478016	-64.2183333686	-0.0000000392
1.3895000000	-3.7723369771	13.0536670289	-64.2183333687	-0.0000000389
1.3896666667	-3.7695009301	12.9471557504	-64.2183333688	-0.0000000386
1.3898333333	-3.7666618158	12.8406140082	-64.2183333689	-0.0000000383
1.3900000000	-3.7638196353	12.7340418443	-64.2183333690	-0.0000000380
1.3901666667	-3.7609743898	12.6274393009	-64.2183333691	-0.0000000376
1.3903333333	-3.7581260804	12.5208064199	-64.2183333692	-0.0000000373
1.3905000000	-3.7552747082	12.4141432436	-64.2183333693	-0.0000000370
1.3906666667	-3.7524202743	12.3074498140	-64.2183333694	-0.0000000367
1.3908333333	-3.7495627799	12.2007261732	-64.2183333696	-0.0000000364
1.3910000000	-3.7467022262	12.0939723634	-64.2183333697	-0.0000000361
1.3911666667	-3.7438386141	11.9871884266	-64.2183333698	-0.0000000358
1.3913333333	-3.7409719449	11.8803744052	-64.2183333699	-0.0000000355
1.3915000000	-3.7381022197	11.7735303411	-64.2183333700	-0.0000000352
1.3916666667	-3.7352294395	11.6666562767	-64.2183333701	-0.0000000349
1.3918333333	-3.7323536057	11.5597522541	-64.2183333702	-0.0000000346
1.3920000000	-3.7294747192	11.4528183155	-64.2183333703	-0.0000000343
1.3921666667	-3.7265927813	11.3458545032	-64.2183333704	-0.0000000341
1.3923333333	-3.7237077930	11.2388608592	-64.2183333705	-0.0000000338
1.3925000000	-3.7208197556	11.1318374260	-64.2183333706	-0.0000000335
1.3926666667	-3.7179286700	11.0247842457	-64.2183333707	-0.0000000332
1.3928333333	-3.7150345376	10.9177013606	-64.2183333708	-0.0000000329
1.3930000000	-3.7121373594	10.8105888130	-64.2183333709	-0.0000000327
